timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704216012753,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-76,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012877,62,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-259,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,62
1704216012754,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-92,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,185
1704216012753,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-94,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012754,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-109,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,185
1704216012754,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-195,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,185
1704216012752,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-134,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012867,73,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-253,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,73
1704216012786,154,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-213,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,154
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-147,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-16,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012752,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-23,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-135,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012754,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-90,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-81,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-150,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-43,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012752,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-18,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-186,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012754,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-82,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012752,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-14,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012841,99,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-241,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,99
1704216012890,50,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-263,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,50
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-111,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012754,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-74,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012827,113,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-234,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,113
1704216012780,160,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-211,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,160
1704216012752,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-142,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012752,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-67,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012753,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-154,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012754,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-66,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012890,51,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-264,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,51
1704216012754,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-194,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012860,81,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-250,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,81
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-193,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012752,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-121,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,189
1704216012754,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-155,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,187
1704216012751,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-50,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,189
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-145,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,188
1704216012782,159,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-210,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,159
1704216012844,97,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-242,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,97
1704216012751,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-2,text,false,test error,2630,0,300,300,http://localhost:8080/api/account/info,0,0,189
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-146,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012752,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-59,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-98,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012754,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-178,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012756,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-97,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,185
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-113,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012754,187,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-105,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,187
1704216012753,188,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-185,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,188
1704216012752,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-39,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,183
1704216012753,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-93,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,183
1704216012806,131,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-222,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,131
1704216012753,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-118,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,183
1704216012817,120,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-229,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,119
1704216012753,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-125,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,183
1704216012849,87,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-245,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,87
1704216012752,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-22,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,183
1704216012753,184,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-149,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,184
1704216012752,184,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-190,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,184
1704216012751,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-46,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,185
1704216012753,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-189,text,false,test error,2630,0,295,295,http://localhost:8080/api/account/info,0,0,183
1704216012869,67,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-254,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,66
1704216012772,165,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-206,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,165
1704216012753,185,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-188,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,185
1704216012752,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-117,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,189
1704216012753,184,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-28,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,184
1704216012753,184,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-52,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,184
1704216012752,189,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-153,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,189
1704216012882,59,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-261,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,59
1704216012802,134,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-221,text,false,test error,2630,0,296,296,http://localhost:8080/api/account/info,0,0,133
1704216012751,186,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-31,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,186
1704216012786,152,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-214,text,false,test error,2630,0,301,301,http://localhost:8080/api/account/info,0,0,152
1704216012770,167,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-205,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,167
1704216012754,183,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-101,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,183
1704216012834,102,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-237,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,102
1704216012753,184,获取登录用户信息,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",线程组 1-86,text,false,test error,2630,0,294,294,http://localhost:8080/api/account/info,0,0,184
1704216012753,329,获取登录用户信息,200,,线程组 1-168,text,true,,619,444,361,361,http://localhost:8080/api/account/info,271,0,134
1704216012753,329,获取登录用户信息,200,,线程组 1-160,text,true,,619,444,361,361,http://localhost:8080/api/account/info,270,0,134
