timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704215895327,209,获取登录用户信息,200,,线程组 1-31,text,true,,619,444,104,104,http://localhost:8080/api/account/info,202,0,123
1704215895330,206,获取登录用户信息,200,,线程组 1-15,text,true,,619,444,104,104,http://localhost:8080/api/account/info,180,0,120
1704215895327,209,获取登录用户信息,200,,线程组 1-62,text,true,,619,444,104,104,http://localhost:8080/api/account/info,189,0,122
1704215895327,210,获取登录用户信息,200,,线程组 1-60,text,true,,619,444,104,104,http://localhost:8080/api/account/info,184,0,122
1704215895326,210,获取登录用户信息,200,,线程组 1-6,text,true,,619,444,104,104,http://localhost:8080/api/account/info,204,0,124
1704215895327,209,获取登录用户信息,200,,线程组 1-42,text,true,,619,444,104,104,http://localhost:8080/api/account/info,184,0,122
1704215895325,212,获取登录用户信息,200,,线程组 1-40,text,true,,619,444,104,104,http://localhost:8080/api/account/info,186,0,126
1704215895342,194,获取登录用户信息,200,,线程组 1-66,text,true,,619,444,104,104,http://localhost:8080/api/account/info,169,0,106
1704215895394,142,获取登录用户信息,200,,线程组 1-76,text,true,,619,444,104,104,http://localhost:8080/api/account/info,125,0,59
1704215895332,207,获取登录用户信息,200,,线程组 1-64,text,true,,619,444,104,104,http://localhost:8080/api/account/info,207,0,118
1704215895327,216,获取登录用户信息,200,,线程组 1-32,text,true,,619,444,106,106,http://localhost:8080/api/account/info,216,0,123
1704215895326,219,获取登录用户信息,200,,线程组 1-16,text,true,,619,444,106,106,http://localhost:8080/api/account/info,219,0,122
1704215895327,222,获取登录用户信息,200,,线程组 1-33,text,true,,619,444,107,107,http://localhost:8080/api/account/info,222,0,121
1704215895326,225,获取登录用户信息,200,,线程组 1-11,text,true,,619,444,108,108,http://localhost:8080/api/account/info,225,0,122
1704215895326,228,获取登录用户信息,200,,线程组 1-23,text,true,,619,444,108,108,http://localhost:8080/api/account/info,228,0,123
1704215895326,230,获取登录用户信息,200,,线程组 1-17,text,true,,619,444,109,109,http://localhost:8080/api/account/info,230,0,123
1704215895357,202,获取登录用户信息,200,,线程组 1-69,text,true,,619,444,109,109,http://localhost:8080/api/account/info,202,0,94
1704215895386,176,获取登录用户信息,200,,线程组 1-75,text,true,,619,444,110,110,http://localhost:8080/api/account/info,176,0,63
1704215895325,240,获取登录用户信息,200,,线程组 1-34,text,true,,619,444,110,110,http://localhost:8080/api/account/info,240,0,124
1704215895325,243,获取登录用户信息,200,,线程组 1-39,text,true,,619,444,111,111,http://localhost:8080/api/account/info,243,0,126
1704215895440,130,获取登录用户信息,200,,线程组 1-85,text,true,,619,444,111,111,http://localhost:8080/api/account/info,130,0,9
1704215895326,246,获取登录用户信息,200,,线程组 1-2,text,true,,619,444,112,112,http://localhost:8080/api/account/info,246,0,122
1704215895326,250,获取登录用户信息,200,,线程组 1-27,text,true,,619,444,113,113,http://localhost:8080/api/account/info,250,0,124
1704215895367,212,获取登录用户信息,200,,线程组 1-71,text,true,,619,444,113,113,http://localhost:8080/api/account/info,212,0,81
1704215895407,176,获取登录用户信息,200,,线程组 1-79,text,true,,619,444,114,114,http://localhost:8080/api/account/info,176,0,42
1704215895326,262,获取登录用户信息,200,,线程组 1-14,text,true,,619,444,115,115,http://localhost:8080/api/account/info,262,0,124
1704215895548,42,搜索药品,200,,线程组 1-82,text,true,,544,474,115,115,http://localhost:8080/api/medicine/search?keyword=测试,42,0,0
1704215895329,263,获取登录用户信息,200,,线程组 1-63,text,true,,619,444,116,116,http://localhost:8080/api/account/info,263,0,121
1704215895326,268,获取登录用户信息,200,,线程组 1-3,text,true,,619,444,116,116,http://localhost:8080/api/account/info,268,0,124
1704215895337,261,获取登录用户信息,200,,线程组 1-65,text,true,,619,444,117,117,http://localhost:8080/api/account/info,261,0,114
1704215895457,144,获取登录用户信息,200,,线程组 1-89,text,true,,619,444,118,118,http://localhost:8080/api/account/info,144,0,1
1704215895442,162,获取登录用户信息,200,,线程组 1-86,text,true,,619,444,118,118,http://localhost:8080/api/account/info,162,0,8
1704215895325,282,获取登录用户信息,200,,线程组 1-61,text,true,,619,444,118,118,http://localhost:8080/api/account/info,282,0,125
1704215895325,285,获取登录用户信息,200,,线程组 1-53,text,true,,619,444,119,119,http://localhost:8080/api/account/info,285,0,125
1704215895602,15,获取登录用户信息,200,,线程组 1-118,text,true,,619,444,121,121,http://localhost:8080/api/account/info,15,0,1
1704215895605,14,搜索药品,200,,线程组 1-86,text,true,,544,474,121,121,http://localhost:8080/api/medicine/search?keyword=测试,14,0,0
1704215895598,25,获取登录用户信息,200,,线程组 1-117,text,true,,619,444,122,122,http://localhost:8080/api/account/info,25,0,1
1704215895602,22,搜索药品,200,,线程组 1-89,text,true,,544,474,122,122,http://localhost:8080/api/medicine/search?keyword=测试,22,0,0
1704215895599,30,搜索药品,200,,线程组 1-65,text,true,,544,474,123,123,http://localhost:8080/api/medicine/search?keyword=测试,30,0,0
1704215895596,36,搜索药品,200,,线程组 1-3,text,true,,544,474,124,124,http://localhost:8080/api/medicine/search?keyword=测试,36,0,0
1704215895591,42,获取登录用户信息,200,,线程组 1-116,text,true,,619,444,124,124,http://localhost:8080/api/account/info,42,0,2
1704215895593,42,搜索药品,200,,线程组 1-63,text,true,,544,474,124,124,http://localhost:8080/api/medicine/search?keyword=测试,42,0,0
1704215895591,46,搜索药品历史,200,,线程组 1-82,text,true,,521,455,125,125,http://localhost:8080/api/medicine/search-history,46,0,0
1704215895587,56,获取登录用户信息,200,,线程组 1-115,text,true,,619,444,126,126,http://localhost:8080/api/account/info,56,0,1
1704215895590,54,搜索药品,200,,线程组 1-14,text,true,,544,474,126,126,http://localhost:8080/api/medicine/search?keyword=测试,54,0,0
1704215895582,67,获取登录用户信息,200,,线程组 1-114,text,true,,619,444,127,127,http://localhost:8080/api/account/info,67,0,1
1704215895584,66,搜索药品,200,,线程组 1-79,text,true,,544,474,127,127,http://localhost:8080/api/medicine/search?keyword=测试,66,0,0
1704215895549,106,搜索药品,200,,线程组 1-28,text,true,,544,474,128,128,http://localhost:8080/api/medicine/search?keyword=测试,106,0,0
1704215895580,78,搜索药品,200,,线程组 1-71,text,true,,544,474,129,129,http://localhost:8080/api/medicine/search?keyword=测试,78,0,0
1704215895548,113,搜索药品,200,,线程组 1-16,text,true,,544,474,129,129,http://localhost:8080/api/medicine/search?keyword=测试,113,0,0
1704215895549,113,搜索药品,200,,线程组 1-57,text,true,,544,474,130,130,http://localhost:8080/api/medicine/search?keyword=测试,113,0,0
1704215895549,116,搜索药品,200,,线程组 1-41,text,true,,544,474,130,130,http://localhost:8080/api/medicine/search?keyword=测试,116,0,0
1704215895548,120,搜索药品,200,,线程组 1-66,text,true,,544,474,131,131,http://localhost:8080/api/medicine/search?keyword=测试,120,0,0
1704215895548,123,搜索药品,200,,线程组 1-15,text,true,,544,474,131,131,http://localhost:8080/api/medicine/search?keyword=测试,123,0,0
1704215895549,124,搜索药品,200,,线程组 1-20,text,true,,544,474,132,132,http://localhost:8080/api/medicine/search?keyword=测试,124,0,0
1704215895549,127,搜索药品,200,,线程组 1-29,text,true,,544,474,132,132,http://localhost:8080/api/medicine/search?keyword=测试,127,0,0
1704215895549,129,搜索药品,200,,线程组 1-21,text,true,,544,474,133,133,http://localhost:8080/api/medicine/search?keyword=测试,129,0,0
1704215895549,132,搜索药品,200,,线程组 1-32,text,true,,544,474,133,133,http://localhost:8080/api/medicine/search?keyword=测试,132,0,0
1704215895549,134,搜索药品,200,,线程组 1-47,text,true,,544,474,134,134,http://localhost:8080/api/medicine/search?keyword=测试,134,0,0
1704215895548,138,搜索药品,200,,线程组 1-36,text,true,,544,474,135,135,http://localhost:8080/api/medicine/search?keyword=测试,138,0,0
1704215895548,141,搜索药品,200,,线程组 1-87,text,true,,544,474,135,135,http://localhost:8080/api/medicine/search?keyword=测试,141,0,0
1704215895549,143,搜索药品,200,,线程组 1-33,text,true,,544,474,136,136,http://localhost:8080/api/medicine/search?keyword=测试,142,0,0
1704215895548,146,搜索药品,200,,线程组 1-6,text,true,,544,474,136,136,http://localhost:8080/api/medicine/search?keyword=测试,146,0,0
1704215895548,150,搜索药品,200,,线程组 1-45,text,true,,544,474,137,137,http://localhost:8080/api/medicine/search?keyword=测试,150,0,0
1704215895548,152,搜索药品,200,,线程组 1-31,text,true,,544,474,137,137,http://localhost:8080/api/medicine/search?keyword=测试,152,0,0
1704215895548,155,搜索药品,200,,线程组 1-42,text,true,,544,474,138,138,http://localhost:8080/api/medicine/search?keyword=测试,154,0,0
1704215895549,156,搜索药品,200,,线程组 1-46,text,true,,544,474,138,138,http://localhost:8080/api/medicine/search?keyword=测试,156,0,0
1704215895552,156,搜索药品,200,,线程组 1-11,text,true,,544,474,139,139,http://localhost:8080/api/medicine/search?keyword=测试,156,0,0
1704215895549,162,搜索药品,200,,线程组 1-4,text,true,,544,474,139,139,http://localhost:8080/api/medicine/search?keyword=测试,162,0,0
1704215895548,165,搜索药品,200,,线程组 1-62,text,true,,544,474,140,140,http://localhost:8080/api/medicine/search?keyword=测试,165,0,0
1704215895548,168,搜索药品,200,,线程组 1-64,text,true,,544,474,140,140,http://localhost:8080/api/medicine/search?keyword=测试,168,0,0
1704215895549,169,搜索药品,200,,线程组 1-58,text,true,,544,474,141,141,http://localhost:8080/api/medicine/search?keyword=测试,169,0,0
1704215895548,173,搜索药品,200,,线程组 1-76,text,true,,544,474,141,141,http://localhost:8080/api/medicine/search?keyword=测试,173,0,0
1704215895562,161,搜索药品,200,,线程组 1-75,text,true,,544,474,142,142,http://localhost:8080/api/medicine/search?keyword=测试,161,0,0
1704215895549,177,搜索药品,200,,线程组 1-84,text,true,,544,474,142,142,http://localhost:8080/api/medicine/search?keyword=测试,177,0,0
1704215895568,161,搜索药品,200,,线程组 1-39,text,true,,544,474,143,143,http://localhost:8080/api/medicine/search?keyword=测试,161,0,0
1704215895549,183,搜索药品,200,,线程组 1-10,text,true,,544,474,144,144,http://localhost:8080/api/medicine/search?keyword=测试,183,0,0
1704215895560,176,搜索药品,200,,线程组 1-69,text,true,,544,474,144,144,http://localhost:8080/api/medicine/search?keyword=测试,176,0,0
1704215895576,163,搜索药品,200,,线程组 1-27,text,true,,544,474,145,145,http://localhost:8080/api/medicine/search?keyword=测试,163,0,0
1704215895558,184,搜索药品,200,,线程组 1-17,text,true,,544,474,146,146,http://localhost:8080/api/medicine/search?keyword=测试,184,0,0
1704215895571,174,搜索药品,200,,线程组 1-85,text,true,,544,474,146,146,http://localhost:8080/api/medicine/search?keyword=测试,174,0,0
1704215895574,173,搜索药品,200,,线程组 1-2,text,true,,544,474,147,147,http://localhost:8080/api/medicine/search?keyword=测试,173,0,0
1704215895548,202,搜索药品,200,,线程组 1-60,text,true,,544,474,147,147,http://localhost:8080/api/medicine/search?keyword=测试,202,0,0
1704215895549,203,搜索药品,200,,线程组 1-19,text,true,,544,474,148,148,http://localhost:8080/api/medicine/search?keyword=测试,203,0,0
1704215895555,200,搜索药品,200,,线程组 1-23,text,true,,544,474,148,148,http://localhost:8080/api/medicine/search?keyword=测试,200,0,0
1704215895566,191,搜索药品,200,,线程组 1-34,text,true,,544,474,149,149,http://localhost:8080/api/medicine/search?keyword=测试,191,0,0
1704215895576,183,获取登录用户信息,200,,线程组 1-113,text,true,,619,444,149,149,http://localhost:8080/api/account/info,183,0,1
1704215895548,212,搜索药品,200,,线程组 1-40,text,true,,544,474,149,149,http://localhost:8080/api/medicine/search?keyword=测试,212,0,0
1704215895571,191,获取登录用户信息,200,,线程组 1-112,text,true,,619,444,150,150,http://localhost:8080/api/account/info,191,0,1
1704215895567,198,获取登录用户信息,200,,线程组 1-111,text,true,,619,444,150,150,http://localhost:8080/api/account/info,198,0,1
1704215895562,206,获取登录用户信息,200,,线程组 1-110,text,true,,619,444,151,151,http://localhost:8080/api/account/info,206,0,1
1704215895556,214,获取登录用户信息,200,,线程组 1-109,text,true,,619,444,151,151,http://localhost:8080/api/account/info,214,0,1
1704215895552,221,获取登录用户信息,200,,线程组 1-108,text,true,,619,444,152,152,http://localhost:8080/api/account/info,221,0,1
1704215895548,228,获取登录用户信息,200,,线程组 1-107,text,true,,619,444,152,153,http://localhost:8080/api/account/info,228,0,1
1704215895542,237,获取登录用户信息,200,,线程组 1-106,text,true,,619,444,153,153,http://localhost:8080/api/account/info,237,0,1
1704215895540,241,获取登录用户信息,200,,线程组 1-104,text,true,,619,444,154,154,http://localhost:8080/api/account/info,241,0,1
1704215895537,248,获取登录用户信息,200,,线程组 1-105,text,true,,619,444,154,154,http://localhost:8080/api/account/info,248,0,3
1704215895534,253,获取登录用户信息,200,,线程组 1-103,text,true,,619,444,155,155,http://localhost:8080/api/account/info,253,0,2
1704215895528,262,获取登录用户信息,200,,线程组 1-102,text,true,,619,444,155,155,http://localhost:8080/api/account/info,262,0,2
1704215895517,275,获取登录用户信息,200,,线程组 1-101,text,true,,619,444,156,156,http://localhost:8080/api/account/info,275,0,1
1704215895512,283,获取登录用户信息,200,,线程组 1-100,text,true,,619,444,156,156,http://localhost:8080/api/account/info,283,0,1
1704215895508,289,获取登录用户信息,200,,线程组 1-99,text,true,,619,444,157,157,http://localhost:8080/api/account/info,289,0,1
1704215895502,298,获取登录用户信息,200,,线程组 1-98,text,true,,619,444,157,157,http://localhost:8080/api/account/info,298,0,1
1704215895496,306,获取登录用户信息,200,,线程组 1-97,text,true,,619,444,158,158,http://localhost:8080/api/account/info,306,0,1
1704215895492,312,获取登录用户信息,200,,线程组 1-96,text,true,,619,444,158,158,http://localhost:8080/api/account/info,312,0,1
1704215895487,319,获取登录用户信息,200,,线程组 1-95,text,true,,619,444,159,159,http://localhost:8080/api/account/info,319,0,1
1704215895481,328,获取登录用户信息,200,,线程组 1-94,text,true,,619,444,159,159,http://localhost:8080/api/account/info,328,0,1
1704215895477,334,获取登录用户信息,200,,线程组 1-93,text,true,,619,444,160,160,http://localhost:8080/api/account/info,334,0,1
1704215895471,343,获取登录用户信息,200,,线程组 1-92,text,true,,619,444,160,160,http://localhost:8080/api/account/info,343,0,1
1704215895467,349,获取登录用户信息,200,,线程组 1-91,text,true,,619,444,161,161,http://localhost:8080/api/account/info,349,0,1
1704215895463,356,获取登录用户信息,200,,线程组 1-90,text,true,,619,444,161,161,http://localhost:8080/api/account/info,356,0,1
1704215895325,497,获取登录用户信息,200,,线程组 1-38,text,true,,619,444,162,162,http://localhost:8080/api/account/info,496,0,126
1704215895327,497,获取登录用户信息,200,,线程组 1-44,text,true,,619,444,162,162,http://localhost:8080/api/account/info,497,0,123
1704215895326,499,获取登录用户信息,200,,线程组 1-22,text,true,,619,444,163,163,http://localhost:8080/api/account/info,499,0,123
1704215895327,502,获取登录用户信息,200,,线程组 1-25,text,true,,619,444,163,163,http://localhost:8080/api/account/info,502,0,122
1704215895326,504,获取登录用户信息,200,,线程组 1-13,text,true,,619,444,164,164,http://localhost:8080/api/account/info,504,0,123
1704215895326,507,获取登录用户信息,200,,线程组 1-8,text,true,,619,444,164,164,http://localhost:8080/api/account/info,507,0,122
1704215895327,510,获取登录用户信息,200,,线程组 1-54,text,true,,619,444,165,165,http://localhost:8080/api/account/info,510,0,124
1704215895397,442,获取登录用户信息,200,,线程组 1-77,text,true,,619,444,165,165,http://localhost:8080/api/account/info,442,0,52
1704215895327,515,获取登录用户信息,200,,线程组 1-49,text,true,,619,444,166,166,http://localhost:8080/api/account/info,515,0,123
1704215895326,517,获取登录用户信息,200,,线程组 1-1,text,true,,619,444,166,166,http://localhost:8080/api/account/info,517,0,124
1704215895327,520,获取登录用户信息,200,,线程组 1-51,text,true,,619,444,167,167,http://localhost:8080/api/account/info,519,0,124
1704215895325,524,获取登录用户信息,200,,线程组 1-50,text,true,,619,444,167,167,http://localhost:8080/api/account/info,524,0,125
1704215895361,490,获取登录用户信息,200,,线程组 1-70,text,true,,619,444,168,168,http://localhost:8080/api/account/info,490,0,87
1704215895327,527,获取登录用户信息,200,,线程组 1-37,text,true,,619,444,168,168,http://localhost:8080/api/account/info,527,0,123
1704215895346,510,获取登录用户信息,200,,线程组 1-67,text,true,,619,444,169,169,http://localhost:8080/api/account/info,510,0,103
1704215895326,532,获取登录用户信息,200,,线程组 1-9,text,true,,619,444,169,169,http://localhost:8080/api/account/info,532,0,124
1704215895371,494,获取登录用户信息,200,,线程组 1-72,text,true,,619,444,170,170,http://localhost:8080/api/account/info,494,0,79
1704215895326,540,获取登录用户信息,200,,线程组 1-12,text,true,,619,444,171,171,http://localhost:8080/api/account/info,540,0,123
1704215895331,539,获取登录用户信息,200,,线程组 1-59,text,true,,619,444,171,171,http://localhost:8080/api/account/info,539,0,117
1704215895327,545,获取登录用户信息,200,,线程组 1-43,text,true,,619,444,172,172,http://localhost:8080/api/account/info,545,0,121
1704215895327,548,获取登录用户信息,200,,线程组 1-55,text,true,,619,444,172,172,http://localhost:8080/api/account/info,548,0,122
1704215895382,496,获取登录用户信息,200,,线程组 1-74,text,true,,619,444,173,173,http://localhost:8080/api/account/info,496,0,68
1704215895325,555,获取登录用户信息,200,,线程组 1-30,text,true,,619,444,173,173,http://localhost:8080/api/account/info,555,0,125
1704215895454,429,获取登录用户信息,200,,线程组 1-88,text,true,,619,444,174,174,http://localhost:8080/api/account/info,429,0,1
1704215895327,559,获取登录用户信息,200,,线程组 1-35,text,true,,619,444,174,174,http://localhost:8080/api/account/info,559,0,122
1704215895326,561,获取登录用户信息,200,,线程组 1-7,text,true,,619,444,175,175,http://localhost:8080/api/account/info,561,0,122
1704215895331,559,获取登录用户信息,200,,线程组 1-56,text,true,,619,444,175,175,http://localhost:8080/api/account/info,559,0,120
1704215895427,466,获取登录用户信息,200,,线程组 1-83,text,true,,619,444,176,176,http://localhost:8080/api/account/info,466,0,23
1704215895326,568,获取登录用户信息,200,,线程组 1-18,text,true,,619,444,176,176,http://localhost:8080/api/account/info,568,0,122
1704215895324,573,获取登录用户信息,200,,线程组 1-5,text,true,,619,444,177,177,http://localhost:8080/api/account/info,573,0,125
1704215895327,574,获取登录用户信息,200,,线程组 1-24,text,true,,619,444,178,178,http://localhost:8080/api/account/info,574,0,122
1704215895416,488,获取登录用户信息,200,,线程组 1-81,text,true,,619,444,178,178,http://localhost:8080/api/account/info,488,0,34
1704215895327,580,获取登录用户信息,200,,线程组 1-48,text,true,,619,444,179,179,http://localhost:8080/api/account/info,580,0,124
1704215895413,496,获取登录用户信息,200,,线程组 1-80,text,true,,619,444,179,179,http://localhost:8080/api/account/info,496,0,37
1704215895352,561,获取登录用户信息,200,,线程组 1-68,text,true,,619,444,180,180,http://localhost:8080/api/account/info,561,0,96
1704215895401,514,获取登录用户信息,200,,线程组 1-78,text,true,,619,444,180,180,http://localhost:8080/api/account/info,514,0,49
1704215895325,593,获取登录用户信息,200,,线程组 1-52,text,true,,619,444,181,181,http://localhost:8080/api/account/info,593,0,123
1704215895327,594,获取登录用户信息,200,,线程组 1-26,text,true,,619,444,182,182,http://localhost:8080/api/account/info,594,0,123
1704215895378,546,获取登录用户信息,200,,线程组 1-73,text,true,,619,444,182,182,http://localhost:8080/api/account/info,546,0,73
1704215895917,13,获取登录用户信息,200,,线程组 1-181,text,true,,619,444,183,183,http://localhost:8080/api/account/info,12,0,1
1704215895918,13,搜索药品,200,,线程组 1-52,text,true,,544,474,183,183,http://localhost:8080/api/medicine/search?keyword=测试,13,0,0
1704215895916,21,搜索药品,200,,线程组 1-78,text,true,,544,474,185,185,http://localhost:8080/api/medicine/search?keyword=测试,21,0,0
1704215895911,28,获取登录用户信息,200,,线程组 1-180,text,true,,619,444,185,185,http://localhost:8080/api/account/info,28,0,1
1704215895913,28,搜索药品,200,,线程组 1-68,text,true,,544,474,185,185,http://localhost:8080/api/medicine/search?keyword=测试,28,0,0
1704215895906,39,获取登录用户信息,200,,线程组 1-179,text,true,,619,444,186,186,http://localhost:8080/api/account/info,39,0,1
1704215895910,36,搜索药品,200,,线程组 1-80,text,true,,544,474,187,187,http://localhost:8080/api/medicine/search?keyword=测试,36,0,0
1704215895907,45,搜索药品,200,,线程组 1-48,text,true,,544,474,188,188,http://localhost:8080/api/medicine/search?keyword=测试,45,0,0
1704215895901,53,获取登录用户信息,200,,线程组 1-178,text,true,,619,444,188,188,http://localhost:8080/api/account/info,53,0,2
1704215895904,51,搜索药品,200,,线程组 1-81,text,true,,544,474,188,188,http://localhost:8080/api/medicine/search?keyword=测试,51,0,0
1704215895901,61,搜索药品,200,,线程组 1-24,text,true,,544,474,190,190,http://localhost:8080/api/medicine/search?keyword=测试,61,0,0
1704215895897,67,获取登录用户信息,200,,线程组 1-177,text,true,,619,444,190,190,http://localhost:8080/api/account/info,67,0,0
1704215895899,67,搜索药品,200,,线程组 1-5,text,true,,544,474,190,190,http://localhost:8080/api/medicine/search?keyword=测试,67,0,0
1704215895896,76,搜索药品,200,,线程组 1-18,text,true,,544,474,192,192,http://localhost:8080/api/medicine/search?keyword=测试,76,0,0
1704215895892,82,获取登录用户信息,200,,线程组 1-176,text,true,,619,444,192,192,http://localhost:8080/api/account/info,82,0,0
1704215895893,83,搜索药品,200,,线程组 1-83,text,true,,544,474,192,192,http://localhost:8080/api/medicine/search?keyword=测试,83,0,0
1704215895891,90,搜索药品,200,,线程组 1-56,text,true,,544,474,194,194,http://localhost:8080/api/medicine/search?keyword=测试,90,0,0
1704215895887,96,获取登录用户信息,200,,线程组 1-175,text,true,,619,444,194,194,http://localhost:8080/api/account/info,96,0,1
1704215895889,95,搜索药品,200,,线程组 1-7,text,true,,544,474,194,194,http://localhost:8080/api/medicine/search?keyword=测试,95,0,0
1704215895886,104,搜索药品,200,,线程组 1-35,text,true,,544,474,195,195,http://localhost:8080/api/medicine/search?keyword=测试,104,0,0
1704215895882,109,获取登录用户信息,200,,线程组 1-174,text,true,,619,444,195,195,http://localhost:8080/api/account/info,109,0,1
1704215895884,108,搜索药品,200,,线程组 1-88,text,true,,544,474,195,195,http://localhost:8080/api/medicine/search?keyword=测试,108,0,0
1704215895881,117,搜索药品,200,,线程组 1-30,text,true,,544,474,197,197,http://localhost:8080/api/medicine/search?keyword=测试,117,0,0
1704215895876,124,获取登录用户信息,200,,线程组 1-173,text,true,,619,444,197,197,http://localhost:8080/api/account/info,124,0,1
1704215895878,123,搜索药品,200,,线程组 1-74,text,true,,544,474,197,197,http://localhost:8080/api/medicine/search?keyword=测试,123,0,0
1704215895873,133,获取登录用户信息,200,,线程组 1-172,text,true,,619,444,198,198,http://localhost:8080/api/account/info,133,0,1
1704215895875,132,搜索药品,200,,线程组 1-55,text,true,,544,474,199,199,http://localhost:8080/api/medicine/search?keyword=测试,132,0,0
1704215895873,139,搜索药品,200,,线程组 1-43,text,true,,544,474,199,199,http://localhost:8080/api/medicine/search?keyword=测试,139,0,0
1704215895867,148,获取登录用户信息,200,,线程组 1-171,text,true,,619,444,200,200,http://localhost:8080/api/account/info,148,0,1
1704215895870,146,搜索药品,200,,线程组 1-59,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,146,0,0
1704215895867,154,搜索药品,200,,线程组 1-12,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,154,0,0
1704215895862,161,获取登录用户信息,200,,线程组 1-170,text,true,,619,444,200,200,http://localhost:8080/api/account/info,161,0,1
1704215895865,159,搜索药品,200,,线程组 1-72,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,159,0,0
1704215895856,172,获取登录用户信息,200,,线程组 1-169,text,true,,619,444,200,200,http://localhost:8080/api/account/info,172,0,1
1704215895859,170,搜索药品,200,,线程组 1-9,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,170,0,0
1704215895856,178,搜索药品,200,,线程组 1-67,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,178,0,0
1704215895854,183,搜索药品,200,,线程组 1-37,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,183,0,0
1704215895850,188,获取登录用户信息,200,,线程组 1-168,text,true,,619,444,200,200,http://localhost:8080/api/account/info,188,0,1
1704215895852,187,搜索药品,200,,线程组 1-70,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,187,0,0
1704215895849,195,搜索药品,200,,线程组 1-50,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,195,0,0
1704215895845,200,获取登录用户信息,200,,线程组 1-167,text,true,,619,444,200,200,http://localhost:8080/api/account/info,200,0,1
1704215895848,198,搜索药品,200,,线程组 1-51,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,198,0,0
1704215895845,206,搜索药品,200,,线程组 1-1,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,206,0,0
1704215895841,212,获取登录用户信息,200,,线程组 1-166,text,true,,619,444,200,200,http://localhost:8080/api/account/info,212,0,1
1704215895842,212,搜索药品,200,,线程组 1-49,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,212,0,0
1704215895840,219,搜索药品,200,,线程组 1-77,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,219,0,0
1704215895836,224,获取登录用户信息,200,,线程组 1-165,text,true,,619,444,200,200,http://localhost:8080/api/account/info,224,0,0
1704215895837,224,搜索药品,200,,线程组 1-54,text,true,,544,474,200,200,http://localhost:8080/api/medicine/search?keyword=测试,224,0,0
