timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704215766855,795,获取登录用户信息,200,,线程组 1-74,text,true,,619,444,100,100,http://localhost:8080/api/account/info,787,0,1
1704215767105,545,获取登录用户信息,200,,线程组 1-99,text,true,,619,444,100,100,http://localhost:8080/api/account/info,537,0,2
1704215767006,643,获取登录用户信息,200,,线程组 1-89,text,true,,619,444,100,100,http://localhost:8080/api/account/info,636,0,1
1704215766401,1247,获取登录用户信息,200,,线程组 1-4,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1246,0,119
1704215766657,992,获取登录用户信息,200,,线程组 1-54,text,true,,619,444,100,100,http://localhost:8080/api/account/info,989,0,1
1704215766944,704,获取登录用户信息,200,,线程组 1-83,text,true,,619,444,100,100,http://localhost:8080/api/account/info,703,0,1
1704215766400,1248,获取登录用户信息,200,,线程组 1-24,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1247,0,120
1704215766401,1247,获取登录用户信息,200,,线程组 1-26,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1243,0,118
1704215766918,731,获取登录用户信息,200,,线程组 1-80,text,true,,619,444,100,100,http://localhost:8080/api/account/info,729,0,0
1704215766401,1248,获取登录用户信息,200,,线程组 1-2,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1246,0,119
1704215766844,804,获取登录用户信息,200,,线程组 1-73,text,true,,619,444,100,100,http://localhost:8080/api/account/info,803,0,1
1704215766766,883,获取登录用户信息,200,,线程组 1-65,text,true,,619,444,100,100,http://localhost:8080/api/account/info,881,0,1
1704215766685,964,获取登录用户信息,200,,线程组 1-57,text,true,,619,444,100,100,http://localhost:8080/api/account/info,962,0,1
1704215766987,661,获取登录用户信息,200,,线程组 1-87,text,true,,619,444,100,100,http://localhost:8080/api/account/info,657,0,1
1704215766955,693,获取登录用户信息,200,,线程组 1-84,text,true,,619,444,100,100,http://localhost:8080/api/account/info,692,0,1
1704215766400,1248,获取登录用户信息,200,,线程组 1-25,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1245,0,119
1704215766400,1248,获取登录用户信息,200,,线程组 1-14,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1245,0,120
1704215766976,672,获取登录用户信息,200,,线程组 1-86,text,true,,619,444,100,100,http://localhost:8080/api/account/info,669,0,1
1704215767016,632,获取登录用户信息,200,,线程组 1-90,text,true,,619,444,100,100,http://localhost:8080/api/account/info,631,0,1
1704215767027,621,获取登录用户信息,200,,线程组 1-91,text,true,,619,444,100,100,http://localhost:8080/api/account/info,617,0,2
1704215766400,1248,获取登录用户信息,200,,线程组 1-5,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1245,0,119
1704215767047,601,获取登录用户信息,200,,线程组 1-93,text,true,,619,444,100,100,http://localhost:8080/api/account/info,600,0,1
1704215766475,1173,获取登录用户信息,200,,线程组 1-36,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1172,0,44
1704215767077,571,获取登录用户信息,200,,线程组 1-96,text,true,,619,444,100,100,http://localhost:8080/api/account/info,568,0,1
1704215766545,1103,获取登录用户信息,200,,线程组 1-43,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1102,0,2
1704215766400,1249,获取登录用户信息,200,,线程组 1-11,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1247,0,120
1704215766401,1248,获取登录用户信息,200,,线程组 1-12,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1246,0,119
1704215766567,1082,获取登录用户信息,200,,线程组 1-45,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1078,0,1
1704215766607,1041,获取登录用户信息,200,,线程组 1-49,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1040,0,1
1704215766788,860,获取登录用户信息,200,,线程组 1-67,text,true,,619,444,100,100,http://localhost:8080/api/account/info,859,0,1
1704215766400,1248,获取登录用户信息,200,,线程组 1-22,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1244,0,120
1704215766400,1249,获取登录用户信息,200,,线程组 1-18,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1247,0,119
1704215766728,921,获取登录用户信息,200,,线程组 1-61,text,true,,619,444,100,100,http://localhost:8080/api/account/info,917,0,1
1704215766836,812,获取登录用户信息,200,,线程组 1-72,text,true,,619,444,100,100,http://localhost:8080/api/account/info,809,0,1
1704215766965,684,获取登录用户信息,200,,线程组 1-85,text,true,,619,444,100,100,http://localhost:8080/api/account/info,681,0,1
1704215766400,1248,获取登录用户信息,200,,线程组 1-27,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1247,0,119
1704215767095,554,获取登录用户信息,200,,线程组 1-98,text,true,,619,444,100,100,http://localhost:8080/api/account/info,552,0,1
1704215766777,871,获取登录用户信息,200,,线程组 1-66,text,true,,619,444,100,100,http://localhost:8080/api/account/info,870,0,1
1704215766401,1248,获取登录用户信息,200,,线程组 1-1,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1244,0,119
1704215766556,1092,获取登录用户信息,200,,线程组 1-44,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1088,0,1
1704215766505,1144,获取登录用户信息,200,,线程组 1-39,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1140,0,15
1704215766486,1162,获取登录用户信息,200,,线程组 1-37,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1159,0,33
1704215766706,942,获取登录用户信息,200,,线程组 1-59,text,true,,619,444,100,100,http://localhost:8080/api/account/info,939,0,1
1704215766998,650,获取登录用户信息,200,,线程组 1-88,text,true,,619,444,100,100,http://localhost:8080/api/account/info,649,0,1
1704215766400,1249,获取登录用户信息,200,,线程组 1-8,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1246,0,120
1704215766598,1051,获取登录用户信息,200,,线程组 1-48,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1048,0,2
1704215766446,1203,获取登录用户信息,200,,线程组 1-33,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1200,0,74
1704215766467,1181,获取登录用户信息,200,,线程组 1-35,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1180,0,53
1704215766885,764,获取登录用户信息,200,,线程组 1-77,text,true,,619,444,100,100,http://localhost:8080/api/account/info,761,0,0
1704215766536,1114,获取登录用户信息,200,,线程组 1-42,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1110,0,1
1704215766825,825,获取登录用户信息,200,,线程组 1-71,text,true,,619,444,100,100,http://localhost:8080/api/account/info,817,0,1
1704215766815,835,获取登录用户信息,200,,线程组 1-70,text,true,,619,444,100,100,http://localhost:8080/api/account/info,827,0,1
1704215766436,1214,获取登录用户信息,200,,线程组 1-32,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1206,0,84
1704215766617,1033,获取登录用户信息,200,,线程组 1-50,text,true,,619,444,100,100,http://localhost:8080/api/account/info,1025,0,1
1704215766935,715,获取登录用户信息,200,,线程组 1-82,text,true,,619,444,100,100,http://localhost:8080/api/account/info,707,0,1
1704215767085,565,获取登录用户信息,200,,线程组 1-97,text,true,,619,444,100,100,http://localhost:8080/api/account/info,561,0,1
1704215767662,418,搜索药品,200,,线程组 1-98,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767663,417,搜索药品,200,,线程组 1-73,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767663,417,搜索药品,200,,线程组 1-24,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767663,417,搜索药品,200,,线程组 1-80,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767664,416,搜索药品,200,,线程组 1-6,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,416,0,0
1704215767664,416,搜索药品,200,,线程组 1-77,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,416,0,0
1704215767663,417,搜索药品,200,,线程组 1-22,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767664,417,搜索药品,200,,线程组 1-45,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767662,419,搜索药品,200,,线程组 1-91,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767664,417,搜索药品,200,,线程组 1-64,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767662,419,搜索药品,200,,线程组 1-31,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,419,搜索药品,200,,线程组 1-94,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,418,搜索药品,200,,线程组 1-72,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767662,419,搜索药品,200,,线程组 1-86,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,419,搜索药品,200,,线程组 1-14,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767661,420,搜索药品,200,,线程组 1-20,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,420,0,0
1704215767662,418,搜索药品,200,,线程组 1-34,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767663,419,搜索药品,200,,线程组 1-78,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,420,搜索药品,200,,线程组 1-30,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,420,0,0
1704215767661,419,搜索药品,200,,线程组 1-23,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,418,搜索药品,200,,线程组 1-28,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767662,420,搜索药品,200,,线程组 1-90,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,420,0,0
1704215767662,418,搜索药品,200,,线程组 1-69,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767663,417,搜索药品,200,,线程组 1-97,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,417,0,0
1704215767664,418,搜索药品,200,,线程组 1-15,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767661,421,搜索药品,200,,线程组 1-41,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,421,0,0
1704215767661,420,搜索药品,200,,线程组 1-67,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,420,0,0
1704215767662,419,搜索药品,200,,线程组 1-38,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767661,421,搜索药品,200,,线程组 1-4,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,421,0,0
1704215767663,418,搜索药品,200,,线程组 1-92,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767662,419,搜索药品,200,,线程组 1-36,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,419,0,0
1704215767662,418,搜索药品,200,,线程组 1-21,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767662,418,搜索药品,200,,线程组 1-100,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,418,0,0
1704215767664,423,搜索药品,200,,线程组 1-13,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,423,0,0
1704215767663,424,搜索药品,200,,线程组 1-12,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,424,0,0
1704215767662,425,搜索药品,200,,线程组 1-46,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,425,0,0
1704215767661,426,搜索药品,200,,线程组 1-42,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,425,搜索药品,200,,线程组 1-61,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,425,0,0
1704215767662,425,搜索药品,200,,线程组 1-5,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,425,0,0
1704215767661,427,搜索药品,200,,线程组 1-84,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767661,426,搜索药品,200,,线程组 1-54,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,426,搜索药品,200,,线程组 1-75,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,426,搜索药品,200,,线程组 1-35,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767664,424,搜索药品,200,,线程组 1-60,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,424,0,0
1704215767661,427,搜索药品,200,,线程组 1-66,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767662,426,搜索药品,200,,线程组 1-70,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,427,搜索药品,200,,线程组 1-10,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767662,427,搜索药品,200,,线程组 1-96,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767663,426,搜索药品,200,,线程组 1-29,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,427,搜索药品,200,,线程组 1-37,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767663,426,搜索药品,200,,线程组 1-40,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,426,0,0
1704215767662,428,搜索药品,200,,线程组 1-52,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,428,0,0
1704215767662,428,搜索药品,200,,线程组 1-59,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,428,0,0
1704215767663,427,搜索药品,200,,线程组 1-32,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767663,427,搜索药品,200,,线程组 1-43,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767661,429,搜索药品,200,,线程组 1-49,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,429,0,0
1704215767663,427,搜索药品,200,,线程组 1-53,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767664,427,搜索药品,200,,线程组 1-82,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,427,0,0
1704215767661,430,搜索药品,200,,线程组 1-71,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,430,0,0
1704215767663,428,搜索药品,200,,线程组 1-50,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,428,0,0
1704215767663,428,搜索药品,200,,线程组 1-25,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,428,0,0
1704215767661,430,搜索药品,200,,线程组 1-89,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,430,0,0
1704215767662,430,搜索药品,200,,线程组 1-19,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,430,0,0
1704215767664,428,搜索药品,200,,线程组 1-93,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,428,0,0
1704215767661,431,搜索药品,200,,线程组 1-16,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,431,0,0
1704215767661,435,搜索药品,200,,线程组 1-63,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,435,0,0
1704215767663,433,搜索药品,200,,线程组 1-39,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,433,0,0
1704215767661,435,搜索药品,200,,线程组 1-83,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,435,0,0
1704215767662,435,搜索药品,200,,线程组 1-87,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,435,0,0
1704215767663,433,搜索药品,200,,线程组 1-79,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,433,0,0
1704215767662,434,搜索药品,200,,线程组 1-3,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,434,0,0
1704215767661,435,搜索药品,200,,线程组 1-88,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,435,0,0
1704215767661,436,搜索药品,200,,线程组 1-17,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,436,0,0
1704215767663,434,搜索药品,200,,线程组 1-62,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,434,0,0
1704215767661,436,搜索药品,200,,线程组 1-57,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,436,0,0
1704215767661,436,搜索药品,200,,线程组 1-2,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,436,0,0
1704215767663,434,搜索药品,200,,线程组 1-95,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,434,0,0
1704215767662,436,搜索药品,200,,线程组 1-11,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,436,0,0
1704215767663,436,搜索药品,200,,线程组 1-8,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,435,0,0
1704215767662,438,搜索药品,200,,线程组 1-76,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,438,0,0
1704215767661,439,搜索药品,200,,线程组 1-33,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767664,436,搜索药品,200,,线程组 1-44,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,436,0,0
1704215767661,439,搜索药品,200,,线程组 1-26,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767662,438,搜索药品,200,,线程组 1-65,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,438,0,0
1704215767663,437,搜索药品,200,,线程组 1-47,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,437,0,0
1704215767661,440,搜索药品,200,,线程组 1-85,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,440,0,0
1704215767662,439,搜索药品,200,,线程组 1-51,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767663,438,搜索药品,200,,线程组 1-99,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,438,0,0
1704215767663,438,搜索药品,200,,线程组 1-68,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,438,0,0
1704215767663,439,搜索药品,200,,线程组 1-48,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767663,439,搜索药品,200,,线程组 1-18,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767662,440,搜索药品,200,,线程组 1-56,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,440,0,0
1704215767663,439,搜索药品,200,,线程组 1-27,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,439,0,0
1704215767662,441,搜索药品,200,,线程组 1-9,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,441,0,0
1704215767662,441,搜索药品,200,,线程组 1-55,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,441,0,0
1704215767663,440,搜索药品,200,,线程组 1-7,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,440,0,0
1704215767662,441,搜索药品,200,,线程组 1-74,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,441,0,0
1704215767661,442,搜索药品,200,,线程组 1-81,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,442,0,0
1704215767663,441,搜索药品,200,,线程组 1-58,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,441,0,0
1704215767662,443,搜索药品,200,,线程组 1-1,text,true,,544,474,100,100,http://localhost:8080/api/medicine/search?keyword=测试,443,0,0
1704215768091,19,搜索药品历史,200,,线程组 1-32,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,19,0,0
1704215768081,29,搜索药品历史,200,,线程组 1-31,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,29,0,0
1704215768091,20,搜索药品历史,200,,线程组 1-82,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,20,0,0
1704215768091,23,搜索药品历史,200,,线程组 1-49,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,23,0,0
1704215768090,27,搜索药品历史,200,,线程组 1-40,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,27,0,0
1704215768090,30,搜索药品历史,200,,线程组 1-59,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,30,0,0
1704215768090,36,搜索药品历史,200,,线程组 1-52,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,36,0,0
1704215768090,39,搜索药品历史,200,,线程组 1-43,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,39,0,0
1704215768090,42,搜索药品历史,200,,线程组 1-37,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,42,0,0
1704215768089,45,搜索药品历史,200,,线程组 1-70,text,true,,603,455,100,100,http://localhost:8080/api/medicine/search-history,45,0,0
1704215768115,20,获取药品信息,200,,线程组 1-49,text,true,,687,450,100,100,http://localhost:8080/api/medicine/info?id=2,20,0,0
